Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2018-07-11 00:00:00,74.5,78,67.1,4.11,8.06,139,143,7.7,0.4019
2018-07-11 22:00:00,79.4,81,72.9,5.05,9.11,146,149,8.5,0.4481
2018-07-12 20:00:00,82.8,78,75.3,2.42,6.11,187,195,4.5,0.3248
2018-07-13 18:00:00,75.4,86,71.1,3.14,4.16,22,24,7.7,0.1462
2018-07-14 16:00:00,81.0,68,69.4,2.16,2.75,347,350,4.8,0.0352
2018-07-15 14:00:00,81.9,68,70.1,2.25,2.92,339,338,5.8,0.0892
2018-07-16 12:00:00,77.7,53,59.2,1.86,2.36,54,54,5.9,0.034
2018-07-17 10:00:00,76.6,66,64.5,1.91,2.4,84,88,5.2,0.0454
2018-07-18 08:00:00,72.3,81,66.0,2.39,3.22,123,126,5.3,0.0568
2018-07-19 06:00:00,69.3,86,64.8,5.88,9.66,148,152,9.5,0.6021
2018-07-20 04:00:00,66.3,87,62.2,7.0,10.82,313,315,13.4,0.6753
2018-07-21 02:00:00,65.8,92,63.3,3.71,7.56,333,340,6.2,0.3916
2018-07-22 00:00:00,66.4,88,62.7,3.42,7.25,7,15,6.3,0.1228
2018-07-22 22:00:00,69.8,88,66.2,1.97,4.74,60,65,4.4,0.0561
2018-07-23 20:00:00,71.8,74,63.2,4.03,7.72,353,356,8.4,0.1891
2018-07-24 18:00:00,79.0,62,64.9,1.84,2.55,315,318,5.0,0.0354
2018-07-25 16:00:00,81.7,59,66.2,6.62,9.27,241,241,11.8,0.3258
2018-07-26 14:00:00,72.4,55,55.3,6.81,9.3,320,320,13.3,0.4321
2018-07-27 12:00:00,70.8,56,54.1,3.69,4.83,319,320,7.9,0.0451
2018-07-28 10:00:00,71.0,69,60.3,0.41,0.51,346,349,3.2,0.0393
2018-07-29 08:00:00,67.9,73,59.1,2.28,3.22,52,54,4.9,0.0574
2018-07-30 06:00:00,60.6,92,58.2,2.15,4.1,28,43,3.6,0.0255
2018-07-31 04:00:00,59.0,94,57.3,1.77,3.6,344,358,2.7,0.0084
2018-08-01 02:00:00,63.0,81,57.0,2.62,6.52,227,234,4.2,0.186
2018-08-02 00:00:00,61.3,86,57.2,3.6,6.71,360,3,7.8,0.2186
2018-08-02 22:00:00,68.6,76,60.8,3.28,7.07,128,136,5.3,0.2862
2018-08-03 20:00:00,79.6,62,65.4,4.52,9.0,175,179,8.3,0.6278
2018-08-04 18:00:00,81.5,64,68.0,3.83,6.74,213,215,11.0,0.2951
2018-08-05 16:00:00,74.1,85,69.3,2.85,3.21,162,185,8.6,0.1555
2018-08-06 14:00:00,79.4,67,67.6,1.7,2.1,3,3,5.1,0.0065
2018-08-07 12:00:00,73.3,80,66.7,3.4,4.41,284,283,8.8,0.0576
2018-08-08 10:00:00,77.4,78,69.9,3.58,4.63,210,213,7.5,0.0254
2018-08-09 08:00:00,75.9,82,70.0,4.1,5.82,273,275,7.5,0.2662
2018-08-10 06:00:00,64.7,89,61.2,2.69,5.8,345,358,4.4,0.2242
2018-08-11 04:00:00,64.1,96,62.9,1.2,1.39,275,240,1.9,0.104
2018-08-12 02:00:00,67.0,88,63.2,2.39,6.18,147,151,3.7,0.2168
2018-08-13 00:00:00,71.8,81,65.5,3.66,7.85,145,149,6.3,0.3028
2018-08-13 22:00:00,75.1,73,65.9,2.97,6.94,135,139,4.9,0.032
2018-08-14 20:00:00,74.3,89,70.9,1.49,3.64,48,58,3.0,0.164
2018-08-15 18:00:00,79.1,72,69.2,2.15,3.94,22,27,4.6,0.0332
2018-08-16 16:00:00,73.8,81,67.7,2.55,3.18,334,336,5.0,0.0434
2018-08-17 14:00:00,80.2,63,66.6,4.6,5.9,360,360,9.1,0.1369
2018-08-18 12:00:00,79.2,66,66.9,1.71,2.12,97,98,4.8,0.07
2018-08-19 10:00:00,77.4,78,70.1,3.41,4.44,148,149,6.9,0.1198
2018-08-20 08:00:00,66.7,94,64.9,7.65,11.95,42,46,15.4,0.6486
2018-08-21 06:00:00,63.2,97,62.2,4.29,7.09,332,338,7.2,0.1274
2018-08-22 04:00:00,54.1,87,50.4,2.13,5.11,319,337,3.6,0.0
2018-08-23 02:00:00,57.7,81,52.0,2.53,6.31,189,195,4.0,0.0
2018-08-24 00:00:00,67.1,88,63.3,5.94,9.37,167,169,10.1,0.496
2018-08-24 22:00:00,68.4,82,62.7,2.25,5.66,238,253,3.4,0.2765
2018-08-25 20:00:00,74.8,81,68.6,2.77,6.44,131,144,4.5,0.1037
2018-08-26 18:00:00,77.7,82,72.0,8.8,14.5,179,181,11.8,0.7217
2018-08-27 16:00:00,81.6,80,74.9,3.71,5.3,185,182,9.9,0.2782
2018-08-28 14:00:00,71.2,86,66.7,6.91,9.5,350,352,13.1,0.2201
2018-08-29 12:00:00,68.0,60,53.4,3.3,4.05,346,344,7.4,0.048
2018-08-30 10:00:00,68.4,73,59.3,5.63,7.6,147,147,10.6,0.3583
2018-08-31 08:00:00,65.9,95,64.3,7.51,11.94,153,155,13.2,0.6028
2018-12-01 18:00:00,32.9,95,31.6,8.63,13.36,43,45,13.7,0.7784
2018-12-02 15:00:00,27.1,89,24.4,6.84,11.04,345,348,13.6,0.7082
2018-12-03 12:00:00,24.4,85,20.4,4.91,7.0,356,358,8.6,0.1645
2018-12-04 09:00:00,19.0,90,16.4,2.3,3.94,236,246,3.5,0.0698
2018-12-05 06:00:00,19.4,85,15.5,3.91,8.36,267,277,6.8,0.4044
2018-12-06 03:00:00,14.2,82,9.7,3.79,7.38,342,347,6.8,0.3327
2018-12-07 00:00:00,7.2,74,0.8,0.67,0.51,297,349,1.9,0.1406
2018-12-07 21:00:00,23.2,90,20.6,1.92,3.61,219,228,3.7,0.1185
2018-12-08 18:00:00,19.9,79,14.4,2.94,7.24,170,174,4.7,0.1383
2018-12-09 15:00:00,22.6,80,17.5,2.05,3.68,227,227,4.7,0.1099
2018-12-10 12:00:00,20.0,83,15.8,4.22,6.23,239,240,7.4,0.0559
2018-12-11 09:00:00,18.9,85,15.1,2.67,3.69,193,221,3.4,0.1945
2018-12-12 06:00:00,26.7,91,24.4,3.94,7.07,300,303,8.2,0.3399
2018-12-13 03:00:00,28.5,92,26.5,3.05,7.01,157,166,5.8,0.4346
2018-12-14 00:00:00,19.9,98,19.4,2.59,6.3,332,350,4.5,0.1544
2018-12-14 21:00:00,18.4,90,16.1,3.4,4.0,270,267,4.4,0.1812
2018-12-15 18:00:00,34.6,65,24.1,4.79,10.22,191,196,7.3,0.68
2018-12-16 15:00:00,42.4,55,27.3,3.96,6.16,315,318,7.7,0.5513
2018-12-17 12:00:00,40.0,54,24.7,3.26,4.37,162,164,6.7,0.118
2018-12-18 09:00:00,37.7,66,27.3,5.95,10.35,197,200,10.4,0.7234
2018-12-19 06:00:00,40.8,91,38.3,4.39,8.67,192,197,7.4,0.7149
2018-12-20 03:00:00,36.6,81,31.5,6.01,10.01,317,320,10.3,0.5487
2018-12-21 00:00:00,27.3,80,22.1,5.53,7.94,347,349,10.1,0.5426
2018-12-21 21:00:00,24.9,78,19.0,3.36,6.13,143,152,5.5,0.1479
2018-12-22 18:00:00,30.6,75,23.5,3.28,7.45,282,292,5.6,0.2942
2018-12-23 15:00:00,35.5,43,15.4,5.51,7.55,282,281,10.7,0.224
2018-12-24 12:00:00,32.5,53,17.4,4.65,6.14,118,120,9.1,0.2231
2018-12-25 09:00:00,31.3,91,29.0,1.89,3.64,238,238,3.4,0.0978
2018-12-26 06:00:00,29.7,94,28.2,3.86,6.99,73,81,7.6,0.2262
2018-12-27 03:00:00,40.3,95,39.0,6.82,11.33,129,132,11.9,0.8503
2018-12-28 00:00:00,28.0,86,24.4,6.33,9.96,301,306,10.7,0.7021
2018-12-28 21:00:00,10.1,64,0.2,5.04,7.2,321,322,10.6,0.6427
2018-12-29 18:00:00,16.2,62,5.5,5.02,8.63,186,190,7.3,0.3316
2018-12-30 15:00:00,39.3,41,17.5,5.95,8.63,197,198,11.4,0.5466
2018-12-31 12:00:00,32.1,80,26.6,4.7,6.61,2,3,8.1,0.0997
2019-01-01 09:00:00,5.2,51,-9.2,4.14,5.38,340,342,8.3,0.2307
2019-01-02 06:00:00,12.9,62,2.5,5.08,8.51,216,220,9.1,0.2982
2019-01-03 03:00:00,27.0,74,19.8,4.02,8.49,243,249,7.2,0.5488
2019-01-04 00:00:00,34.0,53,18.8,4.94,9.79,238,243,8.9,0.4913
2019-01-04 21:00:00,33.0,84,28.7,3.41,7.52,273,284,6.1,0.246
2019-01-05 18:00:00,36.8,75,29.6,2.9,7.02,358,4,5.0,0.2346
2019-01-06 15:00:00,41.4,71,32.6,9.4,15.37,119,122,14.4,0.7774
2019-01-07 12:00:00,41.4,71,32.6,7.16,9.85,282,283,13.2,0.6107
2019-01-08 09:00:00,34.5,63,23.4,7.89,12.52,282,285,13.4,0.7471
2019-01-09 06:00:00,14.5,61,3.4,6.27,9.29,326,326,12.7,0.6568
2019-01-10 03:00:00,17.0,45,-0.8,1.64,2.06,52,51,3.4,0.199
2019-01-11 00:00:00,25.2,56,11.7,3.74,7.45,164,173,6.6,0.5197
2019-01-11 21:00:00,29.8,65,19.5,2.24,4.75,100,112,3.8,0.0455
2019-01-12 18:00:00,28.7,84,24.4,3.84,6.51,39,43,5.7,0.1085
2019-01-13 15:00:00,33.6,68,24.4,1.97,2.33,210,211,4.6,0.0513
2019-01-14 12:00:00,34.9,69,25.8,3.81,4.92,240,241,9.4,0.1628
2019-01-15 09:00:00,26.4,95,25.2,4.03,5.45,224,224,7.6,0.1672
2019-01-16 06:00:00,14.5,67,5.5,3.32,4.65,7,9,7.7,0.2883
2019-01-17 03:00:00,24.9,84,20.7,1.43,1.88,205,205,3.1,0.0646
2019-01-18 00:00:00,17.8,52,3.0,2.19,3.96,47,45,5.1,0.0719
2019-01-18 21:00:00,14.9,74,8.0,8.15,11.64,23,24,14.3,0.7484
2019-01-19 18:00:00,4.0,55,-8.5,4.11,5.98,342,342,8.6,0.1501
2019-01-20 15:00:00,11.9,46,-4.8,3.52,4.42,83,85,7.5,0.1301
2019-01-21 12:00:00,11.5,58,-0.4,8.56,11.74,135,136,15.4,0.7996
2019-01-22 09:00:00,21.9,79,16.4,1.63,1.96,11,15,4.2,0.2627
2019-01-23 06:00:00,13.5,82,9.0,4.55,7.42,320,323,7.5,0.2453
2019-01-24 03:00:00,23.1,75,16.2,6.87,10.36,318,320,13.3,0.6956
2019-01-25 00:00:00,-0.7,51,-14.5,3.77,6.06,281,283,6.2,0.557
2019-01-25 21:00:00,3.9,66,-4.8,2.95,5.14,28,27,5.5,0.1341
2019-01-26 18:00:00,19.9,70,11.8,6.13,9.35,336,335,11.8,0.4712
2019-01-27 15:00:00,8.1,69,0.0,6.53,9.0,155,156,11.9,0.4822
2019-01-28 12:00:00,6.0,56,-6.5,10.38,14.32,328,328,18.6,0.7454
2019-01-29 09:00:00,-2.4,50,-16.4,8.28,11.68,307,308,14.2,0.7146
2019-01-30 06:00:00,-20.9,53,-32.9,4.56,7.42,296,297,8.8,0.0233
2019-01-31 03:00:00,-8.9,45,-24.4,2.4,4.27,135,164,3.8,0.0333
2019-02-01 00:00:00,-0.6,79,-5.4,3.3,5.73,145,155,5.7,0.1794
2019-02-01 21:00:00,28.6,82,23.9,4.88,10.2,191,201,8.4,0.7397
2019-02-02 18:00:00,44.7,96,43.6,6.26,10.83,205,209,10.8,0.6853
2019-02-03 15:00:00,51.5,96,50.5,3.62,6.6,174,182,6.0,0.2535
2019-02-04 12:00:00,18.0,30,-8.3,8.0,10.62,318,318,15.6,0.2296
2019-02-05 09:00:00,7.7,46,-8.8,2.51,3.18,23,24,5.8,0.0911
2019-02-06 06:00:00,10.1,71,2.6,1.7,2.72,310,343,6.8,0.0719
2019-02-07 03:00:00,10.1,72,3.0,5.63,8.03,327,329,10.2,0.0355
2019-02-08 00:00:00,-3.4,61,-13.5,8.51,12.89,290,291,15.1,0.3136
2019-02-08 21:00:00,3.2,48,-12.1,1.3,2.71,180,176,1.9,0.1466
2019-02-09 18:00:00,18.0,51,2.8,4.03,7.96,136,141,9.2,0.3611
2019-02-10 15:00:00,24.6,74,17.6,0.7,0.81,90,97,4.3,0.0767
2019-02-11 12:00:00,24.3,83,19.8,5.19,7.34,109,110,10.0,0.3641
2019-02-12 09:00:00,22.1,87,18.9,7.4,11.49,308,311,12.3,0.5394
2019-02-13 06:00:00,-2.2,78,-7.4,1.92,5.34,321,322,4.8,0.2129
2019-02-14 03:00:00,24.4,89,21.6,2.72,5.77,163,189,4.4,0.239
2019-02-15 00:00:00,-0.3,71,-7.3,6.26,10.7,321,323,10.5,0.5697
2019-02-15 21:00:00,2.7,76,-3.3,2.4,4.4,360,3,5.1,0.184
2019-02-16 18:00:00,14.4,79,9.0,4.91,8.0,86,89,8.2,0.4565
2019-02-17 15:00:00,21.5,85,17.7,4.81,6.63,4,5,8.2,0.3065
2019-02-18 12:00:00,9.6,82,5.2,3.52,5.31,353,357,6.1,0.2128
2019-02-19 09:00:00,-3.5,90,-5.7,1.77,3.75,137,138,3.3,0.1262
2019-02-20 06:00:00,25.0,93,23.4,5.55,8.54,146,147,10.0,0.5487
2019-02-21 03:00:00,12.7,84,8.8,5.6,9.79,254,262,7.9,0.5012
2019-02-22 00:00:00,14.2,86,10.8,1.7,1.3,45,86,2.3,0.0799
2019-02-22 21:00:00,25.1,87,21.8,5.85,9.38,107,112,9.8,0.4826
2019-02-23 18:00:00,29.8,95,28.5,12.38,15.84,16,18,15.0,0.6527
2019-02-24 15:00:00,5.5,74,-1.0,12.9,17.11,302,303,18.7,0.5606
2019-02-25 12:00:00,0.4,74,-5.9,4.31,4.81,44,45,6.8,0.0677
2019-02-26 09:00:00,1.1,74,-5.2,7.24,8.81,72,75,10.2,0.2423
2019-02-27 06:00:00,2.7,79,-2.4,7.71,9.82,3,4,9.5,0.2683
2019-02-28 03:00:00,4.4,75,-1.8,3.09,4.25,295,300,4.5,0.1437
2019-06-01 06:00:00,64.0,74,55.4,4.38,7.6,297,305,8.7,0.159
2019-06-02 04:00:00,50.4,73,42.0,2.06,5.06,346,9,4.4,0.2547
2019-06-03 02:00:00,57.4,73,48.7,2.33,6.32,211,215,4.7,0.3775
2019-06-04 00:00:00,61.2,88,57.5,4.75,8.64,150,156,8.4,0.5474
2019-06-04 22:00:00,69.2,87,65.3,4.13,6.55,7,7,6.5,0.2917
2019-06-05 20:00:00,75.3,69,64.5,3.61,7.64,42,45,5.9,0.0221
2019-06-06 18:00:00,80.3,67,68.5,1.91,3.91,174,167,4.7,0.0101
2019-06-07 16:00:00,82.4,49,61.2,4.74,6.22,132,134,8.9,0.1513
2019-06-08 14:00:00,81.4,48,59.8,4.7,5.92,142,143,9.7,0.1459
2019-06-09 12:00:00,62.1,68,51.3,6.84,9.27,339,340,13.4,0.595
2019-06-10 10:00:00,70.4,41,45.6,6.14,8.16,277,277,11.5,0.5355
2019-06-11 08:00:00,59.3,82,53.7,0.95,0.57,72,315,8.3,0.3028
2019-06-12 06:00:00,56.8,90,53.9,5.08,8.45,350,354,9.9,0.5614
2019-06-13 04:00:00,46.0,67,35.7,2.09,5.6,343,2,3.9,0.2514
2019-06-14 02:00:00,62.8,61,49.1,5.65,10.15,203,206,10.2,0.5202
2019-06-15 00:00:00,66.2,90,63.0,3.65,7.4,171,179,6.9,0.1828
2019-06-15 22:00:00,66.1,95,64.6,1.9,4.21,342,356,3.2,0.135
2019-06-16 20:00:00,68.4,76,60.6,2.09,4.66,107,105,3.9,0.0351
2019-06-17 18:00:00,68.9,87,64.8,2.02,3.07,160,161,4.7,0.1099
2019-06-18 16:00:00,72.5,56,55.8,1.96,2.5,15,16,5.1,0.0193
2019-06-19 14:00:00,74.6,50,54.5,2.62,3.25,43,45,6.1,0.0262
2019-06-20 12:00:00,72.6,65,60.2,3.94,5.1,153,154,8.1,0.2394
2019-06-21 10:00:00,64.4,94,62.6,7.32,11.72,125,127,12.7,0.5947
2019-06-22 08:00:00,63.6,80,57.3,3.99,5.46,112,114,7.6,0.3061
2019-06-23 06:00:00,67.4,96,66.3,3.61,5.94,136,144,5.5,0.1157
2019-06-24 04:00:00,60.0,89,56.8,4.79,7.75,296,300,8.9,0.553
2019-06-25 02:00:00,63.6,71,53.9,4.17,8.85,224,228,6.8,0.221
2019-06-26 00:00:00,61.9,91,59.2,3.19,4.22,319,324,3.2,0.1407
2019-06-26 22:00:00,72.6,80,66.0,4.0,8.5,167,171,6.6,0.237
2019-06-27 20:00:00,80.1,74,71.0,6.46,10.98,158,160,10.7,0.4886
2019-06-28 18:00:00,84.9,75,75.9,2.11,3.61,95,104,6.5,0.4178
2019-06-29 16:00:00,90.9,60,74.9,2.47,3.16,159,162,5.0,0.0141
2019-06-30 14:00:00,91.3,62,76.6,4.83,6.3,220,222,9.2,0.2629
2019-07-01 12:00:00,85.1,64,71.6,3.67,4.65,197,199,7.3,0.1117
2019-07-02 10:00:00,81.5,69,70.4,3.45,4.28,260,259,7.2,0.0604
2019-07-03 08:00:00,75.5,89,72.0,2.53,3.74,162,164,5.0,0.1298
2019-07-04 06:00:00,70.8,95,69.2,3.83,6.46,195,196,5.3,0.0048
2019-07-05 04:00:00,67.5,99,67.3,1.57,2.47,63,58,2.0,0.0567
2019-07-06 02:00:00,70.5,89,67.0,5.19,8.1,341,344,9.0,0.2699
2019-07-07 00:00:00,66.1,91,63.4,1.75,3.84,24,51,2.8,0.121
2019-07-07 22:00:00,69.1,86,64.8,1.89,4.7,148,156,3.0,0.1129
2019-07-08 20:00:00,76.2,73,67.0,4.7,8.6,142,144,8.5,0.2438
2019-07-09 18:00:00,84.1,63,70.2,3.72,6.31,239,243,8.8,0.269
2019-07-10 16:00:00,77.2,59,61.7,8.36,11.95,298,298,15.4,0.6152
2019-07-11 14:00:00,79.2,54,61.2,3.13,3.98,27,25,7.3,0.0642
2019-07-12 12:00:00,83.8,57,66.7,4.25,5.46,204,204,8.8,0.1186
2019-07-13 10:00:00,79.3,78,71.9,3.89,5.16,138,134,7.6,0.0837
2019-07-14 08:00:00,79.5,75,70.9,2.62,3.55,198,202,5.5,0.1329
2019-07-15 06:00:00,76.2,87,72.1,4.85,8.26,194,197,8.4,0.4529
2019-07-16 04:00:00,71.3,88,67.6,3.75,7.36,226,226,7.2,0.4019
2019-07-17 02:00:00,70.7,95,69.1,1.86,4.71,144,163,3.0,0.0601
2019-07-18 00:00:00,77.2,86,72.8,4.43,8.71,162,171,7.5,0.0967
2019-07-18 22:00:00,82.6,75,73.9,2.78,6.85,232,236,5.6,0.3034
2019-07-19 20:00:00,87.2,71,76.6,4.6,8.49,224,226,9.1,0.3076
2019-07-20 18:00:00,72.4,88,68.6,3.83,5.98,15,18,11.0,0.0455
2019-07-21 16:00:00,76.8,56,60.1,5.02,7.21,44,45,9.4,0.1636
2019-07-22 14:00:00,72.1,48,51.3,6.14,8.16,7,7,11.9,0.3471
2019-07-23 12:00:00,75.7,43,51.9,2.4,2.9,360,360,6.0,0.1183
2019-07-24 10:00:00,75.2,53,56.7,2.72,3.44,216,216,6.2,0.0314
2019-07-25 08:00:00,70.9,66,59.0,5.4,8.03,182,185,9.6,0.4371
2019-07-26 06:00:00,70.1,69,59.4,5.44,9.67,200,204,10.3,0.7389
2019-07-27 04:00:00,71.9,72,62.5,4.06,7.99,218,223,7.0,0.359
2019-07-28 02:00:00,73.8,72,64.0,3.59,7.34,193,200,5.9,0.2459
2019-07-29 00:00:00,70.3,95,68.7,3.01,6.31,255,267,5.5,0.2467
2019-07-29 22:00:00,65.1,78,58.2,2.92,6.4,6,10,5.1,0.2194
2019-07-30 20:00:00,68.0,78,60.7,1.98,3.47,131,136,2.7,0.4317
2019-07-31 18:00:00,72.9,69,62.2,3.47,4.77,147,147,7.8,0.1572
2019-08-01 16:00:00,81.1,52,61.9,4.27,5.49,123,123,8.2,0.0844
2019-08-02 14:00:00,78.7,52,59.8,3.35,4.43,117,118,7.4,0.0663
2019-08-03 12:00:00,80.1,53,61.6,2.62,3.19,130,131,6.3,0.0095
2019-08-04 10:00:00,80.2,58,64.2,3.1,3.83,195,195,6.7,0.0908
2019-08-05 08:00:00,76.6,74,67.8,4.69,6.73,220,222,8.4,0.3406
2019-08-06 06:00:00,65.2,91,62.5,2.83,5.79,328,339,5.4,0.3446
2019-08-07 04:00:00,66.7,77,59.5,2.42,6.21,204,213,4.6,0.5142
2019-08-08 02:00:00,68.1,84,63.1,2.82,5.66,17,17,9.0,0.267
2019-08-09 00:00:00,61.6,77,54.3,2.28,3.41,38,40,3.0,0.0658
2019-08-09 22:00:00,72.9,63,59.5,3.96,7.34,111,114,6.6,0.4546
2019-08-10 20:00:00,77.0,89,73.4,1.43,3.59,168,193,2.3,0.1578
2019-08-11 18:00:00,81.7,63,67.7,2.22,3.02,36,34,5.7,0.1389
2019-08-12 16:00:00,81.2,69,69.9,3.4,4.25,336,336,6.7,0.0299
2019-08-13 14:00:00,82.5,50,61.8,5.29,7.09,285,286,9.5,0.2993
2019-08-14 12:00:00,71.2,67,59.9,4.88,6.49,334,335,9.3,0.2214
2019-08-15 10:00:00,71.7,66,59.9,2.5,3.1,254,255,5.8,0.0141
2019-08-16 08:00:00,67.6,82,61.8,3.71,4.97,284,285,7.3,0.2238
2019-08-17 06:00:00,64.3,83,59.0,2.51,5.42,95,113,4.4,0.579
2019-08-18 04:00:00,66.7,92,64.4,4.02,7.36,215,217,6.4,0.104
2019-08-19 02:00:00,63.5,79,56.9,1.77,4.13,47,58,3.5,0.0389
2019-08-20 00:00:00,71.8,81,65.7,4.49,8.12,163,158,8.6,0.0
2019-08-20 22:00:00,76.5,91,73.5,2.65,5.85,349,352,3.4,0.054
2019-08-21 20:00:00,65.4,72,56.3,1.91,5.02,47,46,4.4,0.03
2019-08-22 18:00:00,72.5,66,60.4,2.18,4.0,74,77,4.9,0.0477
2019-08-23 16:00:00,75.7,58,59.7,5.15,6.9,119,120,9.5,0.1624
2019-08-24 14:00:00,71.9,54,54.1,6.44,8.63,136,136,12.4,0.265
2019-08-25 12:00:00,67.0,76,59.4,5.3,7.29,136,138,9.6,0.1238
2019-08-26 10:00:00,68.3,86,64.0,3.31,4.82,175,175,7.2,0.0743
2019-08-27 08:00:00,64.0,71,54.3,5.63,8.17,282,285,10.0,0.6254
2019-08-28 06:00:00,55.7,66,44.5,4.54,9.0,262,269,7.4,0.7629
2019-08-29 04:00:00,66.2,78,59.1,4.66,9.0,211,217,7.6,0.7177
2019-08-30 02:00:00,58.8,71,49.4,4.04,8.06,9,11,6.6,0.2262
2019-08-31 00:00:00,60.8,61,47.5,1.99,5.02,72,84,4.4,0.1817
2019-08-31 22:00:00,60.6,83,55.5,2.19,4.86,114,127,3.6,0.1092
2019-12-01 00:00:00,33.3,99,33.2,3.31,5.57,275,279,5.5,0.9136
2019-12-01 21:00:00,24.8,78,19.0,6.4,9.62,331,333,12.2,0.774
2019-12-02 18:00:00,29.8,48,12.2,4.64,9.37,187,191,7.4,0.4742
2019-12-03 15:00:00,42.4,59,29.2,7.22,10.53,292,293,13.5,0.8793
2019-12-04 12:00:00,45.3,53,29.3,4.71,6.18,282,284,9.1,0.2053
2019-12-05 09:00:00,38.0,80,32.5,3.67,6.66,197,206,5.9,0.1652
2019-12-06 06:00:00,21.8,79,16.4,4.68,6.94,344,345,9.5,0.4954
2019-12-07 03:00:00,27.6,66,17.8,5.19,9.53,199,204,8.8,0.8685
2019-12-08 00:00:00,40.8,56,26.4,7.7,13.21,210,212,13.8,0.8816
2019-12-08 21:00:00,31.4,93,29.7,1.94,4.67,78,100,4.2,0.2032
2019-12-09 18:00:00,12.6,55,-0.3,6.0,9.3,294,297,11.4,0.8366
2019-12-10 15:00:00,18.1,41,-1.5,5.19,6.84,286,285,10.3,0.356
2019-12-11 12:00:00,15.4,37,-6.2,1.63,1.92,79,81,6.1,0.0303
2019-12-12 09:00:00,35.0,81,29.8,5.1,8.51,244,246,8.5,0.6056
2019-12-13 06:00:00,16.1,70,8.1,2.0,3.14,127,127,4.2,0.1135
2019-12-14 03:00:00,21.2,70,12.9,6.56,9.38,339,338,11.9,0.6756
2019-12-15 00:00:00,6.3,67,-2.3,3.71,5.12,3,4,6.7,0.223
2019-12-15 21:00:00,14.5,81,9.9,1.62,2.59,202,208,3.6,0.1438
2019-12-16 18:00:00,23.5,76,16.9,1.66,3.49,245,257,2.2,0.0646
2019-12-17 15:00:00,35.2,40,13.5,5.09,7.21,290,289,10.0,0.3752
2019-12-18 12:00:00,22.9,38,1.2,4.93,6.58,162,163,9.7,0.3814
2019-12-19 09:00:00,25.9,74,18.7,1.12,2.28,190,247,3.0,0.4941
2019-12-20 06:00:00,32.6,65,22.3,3.83,8.77,195,204,7.1,0.8476
2019-12-21 03:00:00,24.7,83,20.2,2.11,5.95,239,245,3.6,0.1163
2019-12-22 00:00:00,35.3,59,22.3,5.55,10.7,206,210,9.4,0.9408
2019-12-22 21:00:00,39.2,59,26.1,5.16,10.76,212,218,8.6,0.6886
2019-12-23 18:00:00,34.8,86,30.9,2.34,5.99,130,147,3.6,0.2327
2019-12-24 15:00:00,46.2,68,36.1,2.02,4.0,189,193,5.1,0.0647
2019-12-25 12:00:00,45.2,75,37.8,2.5,3.51,180,183,4.9,0.0356
2019-12-26 09:00:00,31.5,91,29.3,3.31,5.32,273,282,5.5,0.2483
2019-12-27 06:00:00,24.4,91,22.2,2.02,5.25,250,262,4.2,0.2813
2019-12-28 03:00:00,33.1,76,26.4,4.49,7.52,111,119,8.1,0.3631
2019-12-29 00:00:00,37.1,99,36.9,3.18,6.55,44,59,7.2,0.4239
2019-12-29 21:00:00,27.8,84,23.5,5.37,8.02,243,247,9.5,0.8628
2019-12-30 18:00:00,22.9,70,14.5,6.81,10.14,280,283,13.1,0.8973
2019-12-31 15:00:00,33.9,45,14.8,5.3,7.26,281,282,10.3,0.3893
2020-01-01 12:00:00,38.4,44,18.2,6.24,9.46,212,213,11.1,0.8247
2020-01-02 09:00:00,34.3,89,31.4,4.72,8.23,291,294,7.6,0.4532
2020-01-03 06:00:00,27.0,95,25.7,1.92,2.35,171,192,2.7,0.2092
2020-01-04 03:00:00,21.9,80,16.8,4.52,8.01,332,336,8.2,0.6619
2020-01-05 00:00:00,32.6,66,22.5,6.14,11.13,192,198,10.2,0.8668
2020-01-05 21:00:00,27.5,76,20.9,3.98,8.29,282,288,6.8,0.6703
2020-01-06 18:00:00,30.9,66,20.8,1.92,4.22,231,239,2.7,0.1034
2020-01-07 15:00:00,39.7,49,21.9,5.19,7.2,295,295,9.2,0.1736
2020-01-08 12:00:00,21.6,24,-9.7,5.59,7.34,114,114,11.0,0.5304
2020-01-09 09:00:00,42.7,70,33.6,6.42,11.09,184,187,11.3,0.8492
2020-01-10 06:00:00,20.8,73,13.5,3.54,5.69,16,18,7.7,0.4601
2020-01-11 03:00:00,7.4,54,-5.6,6.61,9.51,357,358,12.6,0.812
2020-01-12 00:00:00,11.8,56,-0.9,1.12,2.83,63,98,2.9,0.1743
2020-01-12 21:00:00,24.8,88,21.8,2.26,3.91,135,140,5.8,0.2384
2020-01-13 18:00:00,30.3,97,29.6,5.37,8.91,153,155,9.9,0.8531
2020-01-14 15:00:00,30.9,46,12.5,2.37,2.91,28,27,5.9,0.1568
2020-01-15 12:00:00,28.3,58,15.4,6.7,8.9,322,322,12.8,0.5549
2020-01-16 09:00:00,-1.7,40,-20.1,3.5,4.6,358,359,7.4,0.4589
2020-01-17 06:00:00,13.2,58,1.1,5.91,10.75,152,157,9.6,0.5734
2020-01-18 03:00:00,28.4,96,27.3,2.67,5.35,257,262,3.9,0.1605
